# Time  u_x_TE  u_y_TE
4.1320000000e+01 4.2799738438e-09 3.8801036470e-06
4.1325000000e+01 4.5673388106e-09 3.9235616553e-06
4.1330000000e+01 5.0818360424e-09 3.9684704642e-06
4.1335000000e+01 5.7226163801e-09 4.0139166730e-06
4.1340000000e+01 6.3615879547e-09 4.0587646029e-06
4.1345000000e+01 6.8719517608e-09 4.1018821035e-06
4.1350000000e+01 7.1553043756e-09 4.1423645662e-06
4.1355000000e+01 7.1621300418e-09 4.1797089491e-06
4.1360000000e+01 6.9023673910e-09 4.2139009601e-06
4.1365000000e+01 6.4440056185e-09 4.2453966071e-06
4.1370000000e+01 5.8990796060e-09 4.2750012583e-06
4.1375000000e+01 5.3990459064e-09 4.3036716987e-06
4.1380000000e+01 5.0649273065e-09 4.3322846911e-06
4.1385000000e+01 4.9798543233e-09 4.3614240433e-06
4.1390000000e+01 5.1709989269e-09 4.3912340507e-06
4.1395000000e+01 5.6046437347e-09 4.4213713501e-06
4.1400000000e+01 6.1943142053e-09 4.4510645315e-06
4.1405000000e+01 6.8193884236e-09 4.4792674292e-06
4.1410000000e+01 7.3505301053e-09 4.5048727592e-06
4.1415000000e+01 7.6775203564e-09 4.5269404810e-06
4.1420000000e+01 7.7339673561e-09 4.5448916259e-06
4.1425000000e+01 7.5128480289e-09 4.5586245912e-06
4.1430000000e+01 7.0683534809e-09 4.5685271423e-06
4.1435000000e+01 6.5032660565e-09 4.5753808955e-06
4.1440000000e+01 5.9454148528e-09 4.5801800279e-06
4.1445000000e+01 5.5194209666e-09 4.5839054031e-06
4.1450000000e+01 5.3201027912e-09 4.5873042463e-06
4.1455000000e+01 5.3925163664e-09 4.5907228820e-06
4.1460000000e+01 5.7220922924e-09 4.5940279286e-06
4.1465000000e+01 6.2370520889e-09 4.5966328841e-06
4.1470000000e+01 6.8234739591e-09 4.5976252287e-06
4.1475000000e+01 7.3504715738e-09 4.5959673359e-06
4.1480000000e+01 7.6997654910e-09 4.5907271530e-06
4.1485000000e+01 7.7922409852e-09 4.5812868342e-06
4.1490000000e+01 7.6050319462e-09 4.5674823787e-06
4.1495000000e+01 7.1756991317e-09 4.5496437611e-06
4.1500000000e+01 6.5934821255e-09 4.5285280609e-06
4.1505000000e+01 5.9800489986e-09 4.5051613553e-06
4.1510000000e+01 5.4635677504e-09 4.4806237751e-06
4.1515000000e+01 5.1509519064e-09 4.4558235694e-06
4.1520000000e+01 5.1039978395e-09 4.4313088704e-06
4.1525000000e+01 5.3251224054e-09 4.4071589811e-06
4.1530000000e+01 5.7566183405e-09 4.3829803497e-06
4.1535000000e+01 6.2938551621e-09 4.3580087063e-06
4.1540000000e+01 6.8090023803e-09 4.3312940745e-06
4.1545000000e+01 7.1793153479e-09 4.3019265735e-06
4.1550000000e+01 7.3135832555e-09 4.2692528983e-06
4.1555000000e+01 7.1714894895e-09 4.2330368712e-06
4.1560000000e+01 6.7723448519e-09 4.1935301403e-06
4.1565000000e+01 6.1913998892e-09 4.1514377576e-06
4.1570000000e+01 5.5439646275e-09 4.1077850989e-06
4.1575000000e+01 4.9601498428e-09 4.0637140946e-06
4.1580000000e+01 4.5557295648e-09 4.0202534726e-06
4.1585000000e+01 4.4061576391e-09 3.9781146298e-06
4.1590000000e+01 4.5300936862e-09 3.9375589749e-06
4.1595000000e+01 4.8860286995e-09 3.8983655394e-06
4.1600000000e+01 5.3820531809e-09 3.8599045348e-06
4.1605000000e+01 5.8959830944e-09 3.8212996313e-06
4.1610000000e+01 6.3015266976e-09 3.7816436587e-06
4.1615000000e+01 6.4954972920e-09 3.7402216255e-06
4.1620000000e+01 6.4207000685e-09 3.6966928035e-06
4.1625000000e+01 6.0792592745e-09 3.6511912258e-06
4.1630000000e+01 5.5326446423e-09 3.6043211877e-06
4.1635000000e+01 4.8878500751e-09 3.5570481703e-06
4.1640000000e+01 4.2731042183e-09 3.5105099417e-06
4.1645000000e+01 3.8093338681e-09 3.4657905737e-06
4.1650000000e+01 3.5841173927e-09 3.4237072943e-06
4.1655000000e+01 3.6333621871e-09 3.3846559325e-06
4.1660000000e+01 3.9337939689e-09 3.3485475674e-06
4.1665000000e+01 4.4075445213e-09 3.3148500243e-06
4.1670000000e+01 4.9384566751e-09 3.2827260524e-06
4.1675000000e+01 5.3974654718e-09 3.2512388438e-06
4.1680000000e+01 5.6716873109e-09 3.2195796328e-06
4.1685000000e+01 5.6900449663e-09 3.1872662012e-06
4.1690000000e+01 5.4388832386e-09 3.1542677001e-06
4.1695000000e+01 4.9641243987e-09 3.1210286269e-06
4.1700000000e+01 4.3604166127e-09 3.0883878962e-06
4.1705000000e+01 3.7505201089e-09 3.0574116276e-06
4.1710000000e+01 3.2592899147e-09 3.0291759412e-06
4.1715000000e+01 2.9869473363e-09 3.0045462175e-06
4.1720000000e+01 2.9867682326e-09 2.9840005494e-06
4.1725000000e+01 3.2524612385e-09 2.9675366506e-06
4.1730000000e+01 3.7190864499e-09 2.9546837750e-06
4.1735000000e+01 4.2778850720e-09 2.9446174664e-06
4.1740000000e+01 4.8011752458e-09 2.9363511395e-06
4.1745000000e+01 5.1707472048e-09 2.9289611949e-06
4.1750000000e+01 5.3031351481e-09 2.9217958485e-06
4.1755000000e+01 5.1669791076e-09 2.9146226689e-06
4.1760000000e+01 4.7897262845e-09 2.9076835924e-06
4.1765000000e+01 4.2523802097e-09 2.9016455795e-06
4.1770000000e+01 3.6725555543e-09 2.8974568479e-06
4.1775000000e+01 3.1786034454e-09 2.8961392291e-06
4.1780000000e+01 2.8805400815e-09 2.8985622374e-06
4.1785000000e+01 2.8451589959e-09 2.9052494992e-06
4.1790000000e+01 3.0816130997e-09 2.9162609953e-06
4.1795000000e+01 3.5403652652e-09 2.9311767810e-06
4.1800000000e+01 4.1246900615e-09 2.9491845941e-06
4.1805000000e+01 4.7115354535e-09 2.9692511925e-06
4.1810000000e+01 5.1776066867e-09 2.9903401051e-06
4.1815000000e+01 5.4259775650e-09 3.0116291623e-06
4.1820000000e+01 5.4078573977e-09 3.0326808325e-06
4.1825000000e+01 5.1341427216e-09 3.0535275419e-06
4.1830000000e+01 4.6732427306e-09 3.0746521289e-06
4.1835000000e+01 4.1353829414e-09 3.0968672142e-06
4.1840000000e+01 3.6475462263e-09 3.1211207213e-06
4.1845000000e+01 3.3254513721e-09 3.1482715342e-06
4.1850000000e+01 3.2488242414e-09 3.1788850335e-06
4.1855000000e+01 3.4446154645e-09 3.2130926091e-06
4.1860000000e+01 3.8810627685e-09 3.2505448052e-06
4.1865000000e+01 4.4739477063e-09 3.2904681188e-06
4.1870000000e+01 5.1044658230e-09 3.3318139334e-06
4.1875000000e+01 5.6454393711e-09 3.3734680263e-06
4.1880000000e+01 5.9899330334e-09 3.4144747443e-06
4.1885000000e+01 6.0751936663e-09 3.4542256037e-06
4.1890000000e+01 5.8961238051e-09 3.4925699522e-06
4.1895000000e+01 5.5056191780e-09 3.5298236561e-06
4.1900000000e+01 5.0024739534e-09 3.5666752071e-06
4.1905000000e+01 4.5099448281e-09 3.6040109053e-06
4.1910000000e+01 4.1493325341e-09 3.6426972516e-06
4.1915000000e+01 4.0136471189e-09 3.6833671657e-06
4.1920000000e+01 4.1468033849e-09 3.7262562446e-06
4.1925000000e+01 4.5333159255e-09 3.7711255944e-06
4.1930000000e+01 5.1014483984e-09 3.8172894511e-06
4.1935000000e+01 5.7393728707e-09 3.8637421186e-06
4.1940000000e+01 6.3203379626e-09 3.9093556293e-06
4.1945000000e+01 6.7306464821e-09 3.9531035107e-06
4.1950000000e+01 6.8941105158e-09 3.9942611990e-06
4.1955000000e+01 6.7881040309e-09 4.0325400872e-06
4.1960000000e+01 6.4483433062e-09 4.0681270854e-06
4.1965000000e+01 5.9614810550e-09 4.1016213058e-06
4.1970000000e+01 5.4466170960e-09 4.1338808628e-06
4.1975000000e+01 5.0291566433e-09 4.1658124233e-06
4.1980000000e+01 4.8126946720e-09 4.1981498328e-06
4.1985000000e+01 4.8556816774e-09 4.2312715981e-06
4.1990000000e+01 5.1586132619e-09 4.2650983060e-06
4.1995000000e+01 5.6645397772e-09 4.2990922538e-06
4.2000000000e+01 6.2721270442e-09 4.3323581677e-06
4.2005000000e+01 6.8577919025e-09 4.3638220656e-06
4.2010000000e+01 7.3021475026e-09 4.3924494359e-06
4.2015000000e+01 7.5156694159e-09 4.4174560792e-06
4.2020000000e+01 7.4585187862e-09 4.4384660330e-06
4.2025000000e+01 7.1499636972e-09 4.4555813750e-06
4.2030000000e+01 6.6645503207e-09 4.4693474718e-06
4.2035000000e+01 6.1153607190e-09 4.4806209231e-06
4.2040000000e+01 5.6283816692e-09 4.4903700386e-06
4.2045000000e+01 5.3144595990e-09 4.4994528650e-06
4.2050000000e+01 5.2454219635e-09 4.5084218107e-06
4.2055000000e+01 5.4391204272e-09 4.5173968759e-06
4.2060000000e+01 5.8557956754e-09 4.5260342132e-06
4.2065000000e+01 6.4062519466e-09 4.5335967706e-06
4.2070000000e+01 6.9706700082e-09 4.5391124363e-06
4.2075000000e+01 7.4248035905e-09 4.5415859106e-06
4.2080000000e+01 7.6679526678e-09 4.5402176913e-06
4.2085000000e+01 7.6458073489e-09 4.5345810664e-06
4.2090000000e+01 7.3623084848e-09 4.5247174158e-06
4.2095000000e+01 6.8779549611e-09 4.5111291909e-06
4.2100000000e+01 6.2958193943e-09 4.4946732426e-06
4.2105000000e+01 5.7391097571e-09 4.4763787033e-06
4.2110000000e+01 5.3249900428e-09 4.4572290317e-06
4.2115000000e+01 5.1394448832e-09 4.4379549693e-06
4.2120000000e+01 5.2180686296e-09 4.4188832227e-06
4.2125000000e+01 5.5374004631e-09 4.3998745634e-06
4.2130000000e+01 6.0197022252e-09 4.3803659368e-06
4.2135000000e+01 6.5505989237e-09 4.3595077088e-06
4.2140000000e+01 7.0051166362e-09 4.3363651663e-06
4.2145000000e+01 7.2754047286e-09 4.3101389022e-06
4.2150000000e+01 7.2937660015e-09 4.2803553418e-06
4.2155000000e+01 7.0466779312e-09 4.2469863458e-06
4.2160000000e+01 6.5776668637e-09 4.2104726546e-06
4.2165000000e+01 5.9785023429e-09 4.1716462031e-06
4.2170000000e+01 5.3698052067e-09 4.1315674930e-06
4.2175000000e+01 4.8744985261e-09 4.0913127566e-06
4.2180000000e+01 4.5900381777e-09 4.0517575980e-06
4.2185000000e+01 4.5664338416e-09 4.0134055158e-06
4.2190000000e+01 4.7955781810e-09 3.9762997443e-06
4.2195000000e+01 5.2139333178e-09 3.9400375022e-06
4.2200000000e+01 5.7170427214e-09 3.9038823695e-06
4.2205000000e+01 6.1821363286e-09 3.8669492163e-06
4.2210000000e+01 6.4943023450e-09 3.8284212987e-06
4.2215000000e+01 6.5713897390e-09 3.7877528680e-06
4.2220000000e+01 6.3825483355e-09 3.7448134349e-06
4.2225000000e+01 5.9557812823e-09 3.6999415181e-06
4.2230000000e+01 5.3720066073e-09 3.6538949605e-06
4.2235000000e+01 4.7467310525e-09 3.6077081860e-06
4.2240000000e+01 4.2040067096e-09 3.5624883482e-06
4.2245000000e+01 3.8491570979e-09 3.5191962001e-06
4.2250000000e+01 3.7463209346e-09 3.4784601038e-06
4.2255000000e+01 3.9050544548e-09 3.4404631479e-06
4.2260000000e+01 4.2782605697e-09 3.4049269559e-06
4.2265000000e+01 4.7719599011e-09 3.3711954193e-06
4.2270000000e+01 5.2654505913e-09 3.3384007564e-06
4.2275000000e+01 5.6379876092e-09 3.3056763609e-06
4.2280000000e+01 5.7959550776e-09 3.2723696518e-06
4.2285000000e+01 5.6938742737e-09 3.2382071300e-06
4.2290000000e+01 5.3441758779e-09 3.2033744526e-06
4.2295000000e+01 4.8138412288e-09 3.1684941155e-06
4.2300000000e+01 4.2093294800e-09 3.1345067473e-06
4.2305000000e+01 3.6534841340e-09 3.1024828940e-06
4.2310000000e+01 3.2591908296e-09 3.0734062365e-06
4.2315000000e+01 3.1049253825e-09 3.0479746611e-06
4.2320000000e+01 3.2172510376e-09 3.0264621208e-06
4.2325000000e+01 3.5644500511e-09 3.0086720785e-06
4.2330000000e+01 4.0633055136e-09 2.9939938099e-06
4.2335000000e+01 4.5977821343e-09 2.9815496076e-06
4.2340000000e+01 5.0451092955e-09 2.9703997799e-06
4.2345000000e+01 5.3029268565e-09 2.9597592517e-06
4.2350000000e+01 5.3113435069e-09 2.9491778793e-06
4.2355000000e+01 5.0655010749e-09 2.9386457423e-06
4.2360000000e+01 4.6164961060e-09 2.9286014005e-06
4.2365000000e+01 4.0605989775e-09 2.9198414613e-06
4.2370000000e+01 3.5186588700e-09 2.9133503964e-06
4.2375000000e+01 3.1096221724e-09 2.9100870208e-06
4.2380000000e+01 2.9239089202e-09 2.9107745971e-06
4.2385000000e+01 3.0030381124e-09 2.9157416687e-06
4.2390000000e+01 3.3305618941e-09 2.9248493875e-06
4.2395000000e+01 3.8362860104e-09 2.9375209788e-06
4.2400000000e+01 4.4122248971e-09 2.9528657385e-06
4.2405000000e+01 4.9362094742e-09 2.9698695759e-06
4.2410000000e+01 5.2980640821e-09 2.9876106835e-06
4.2415000000e+01 5.4232937636e-09 3.0054540863e-06
4.2420000000e+01 5.2896176000e-09 3.0231829633e-06
4.2425000000e+01 4.9325045110e-09 3.0410373947e-06
4.2430000000e+01 4.4377503534e-09 3.0596510362e-06
4.2435000000e+01 3.9222648538e-09 3.0798993152e-06
4.2440000000e+01 3.5076421750e-09 3.1026932601e-06
4.2445000000e+01 3.2931232022e-09 3.1287653172e-06
4.2450000000e+01 3.3342561906e-09 3.1584944404e-06
4.2455000000e+01 3.6314491850e-09 3.1918080516e-06
4.2460000000e+01 4.1300975952e-09 3.2281814306e-06
4.2465000000e+01 4.7320058732e-09 3.2667345839e-06
4.2470000000e+01 5.3162135593e-09 3.3064062098e-06
4.2475000000e+01 5.7654582366e-09 3.3461674455e-06
4.2480000000e+01 5.9925572981e-09 3.3852284193e-06
4.2485000000e+01 5.9601729507e-09 3.4231913815e-06
4.2490000000e+01 5.6888671800e-09 3.4601161211e-06
4.2495000000e+01 5.2517647278e-09 3.4964836571e-06
4.2500000000e+01 4.7578419603e-09 3.5330672701e-06
4.2505000000e+01 4.3281838081e-09 3.5707399550e-06
4.2510000000e+01 4.0701694462e-09 3.6102602886e-06
4.2515000000e+01 4.0543556354e-09 3.6520827945e-06
4.2520000000e+01 4.2985927406e-09 3.6962339476e-06
4.2525000000e+01 4.7632822570e-09 3.7422815566e-06
4.2530000000e+01 5.3597258185e-09 3.7894052424e-06
4.2535000000e+01 5.9701050249e-09 3.8365529493e-06
4.2540000000e+01 6.4741212362e-09 3.8826485344e-06
4.2545000000e+01 6.7755554240e-09 3.9268039355e-06
4.2550000000e+01 6.8227129382e-09 3.9684891363e-06
4.2555000000e+01 6.6189704428e-09 4.0076234302e-06
4.2560000000e+01 6.2219350285e-09 4.0445689901e-06
4.2565000000e+01 5.7314326623e-09 4.0800284113e-06
4.2570000000e+01 5.2681834129e-09 4.1148680239e-06
4.2575000000e+01 4.9471371366e-09 4.1499049949e-06
4.2580000000e+01 4.8514707255e-09 4.1857050411e-06
4.2585000000e+01 5.0137834833e-09 4.2224361007e-06
4.2590000000e+01 5.4091971433e-09 4.2598109059e-06
4.2595000000e+01 5.9615696205e-09 4.2971309026e-06
4.2600000000e+01 6.5606199442e-09 4.3334209171e-06
4.2605000000e+01 7.0857600286e-09 4.3676242966e-06
4.2610000000e+01 7.4318207461e-09 4.3988160174e-06
4.2615000000e+01 7.5318213787e-09 4.4263880144e-06
4.2620000000e+01 7.3720783758e-09 4.4501667111e-06
4.2625000000e+01 6.9958285088e-09 4.4704365777e-06
4.2630000000e+01 6.4938409338e-09 4.4878636200e-06
4.2635000000e+01 5.9839336222e-09 4.5033352317e-06
4.2640000000e+01 5.5844696356e-09 4.5177522480e-06
4.2645000000e+01 5.3883115638e-09 4.5318199245e-06
4.2650000000e+01 5.4429838543e-09 4.5458840658e-06
4.2655000000e+01 5.7407909767e-09 4.5598475378e-06
4.2660000000e+01 6.2204840980e-09 4.5731844789e-06
4.2665000000e+01 6.7801709180e-09 4.5850488984e-06
4.2670000000e+01 7.2992377091e-09 4.5944546354e-06
4.2675000000e+01 7.6649519610e-09 4.6004880700e-06
4.2680000000e+01 7.7977560707e-09 4.6025068671e-06
4.2685000000e+01 7.6690999236e-09 4.6002801978e-06
4.2690000000e+01 7.3074941137e-09 4.5940388676e-06
4.2695000000e+01 6.7916680568e-09 4.5844245944e-06
4.2700000000e+01 6.2329334249e-09 4.5723506425e-06
4.2705000000e+01 5.7509707379e-09 4.5588051651e-06
4.2710000000e+01 5.4481035774e-09 4.5446400774e-06
4.2715000000e+01 5.3871321303e-09 4.5303907544e-06
4.2720000000e+01 5.5773045811e-09 4.5161655199e-06
4.2725000000e+01 5.9717966530e-09 4.5016296510e-06
4.2730000000e+01 6.4778140096e-09 4.4860883775e-06
4.2735000000e+01 6.9773293182e-09 4.4686509873e-06
4.2740000000e+01 7.3535544136e-09 4.4484392636e-06
4.2745000000e+01 7.5167683861e-09 4.4247934274e-06
4.2750000000e+01 7.4236417299e-09 4.3974301021e-06
4.2755000000e+01 7.0862115396e-09 4.3665184125e-06
4.2760000000e+01 6.5691109146e-09 4.3326584777e-06
4.2765000000e+01 5.9758039926e-09 4.2967671048e-06
4.2770000000e+01 5.4264047045e-09 4.2598948986e-06
4.2775000000e+01 5.0313822493e-09 4.2230140607e-06
4.2780000000e+01 4.8668581340e-09 4.1868235289e-06
4.2785000000e+01 4.9574346984e-09 4.1516151165e-06
4.2790000000e+01 5.2708822314e-09 4.1172306946e-06
4.2795000000e+01 5.7258308402e-09 4.0831194381e-06
4.2800000000e+01 6.2101802284e-09 4.0484814713e-06
4.2805000000e+01 6.6056393143e-09 4.0124656486e-06
4.2810000000e+01 6.8131193180e-09 3.9743783802e-06
4.2815000000e+01 6.7740671863e-09 3.9338585857e-06
4.2820000000e+01 6.4835524274e-09 3.8909808069e-06
4.2825000000e+01 5.9920090741e-09 3.8462632868e-06
4.2830000000e+01 5.3945374700e-09 3.8005782667e-06
4.2835000000e+01 4.8097012158e-09 3.7549838577e-06
